attribution,basis,instrument_class,auscope_sites,funding_names_auscope,manufacturer,model,serial,serial_reconstructed,serial_merged,serial_variant_conflict,integrated_node,roles,n_networks,networks,networks_auscope,networks_other,n_networks_other,n_deployments,coverage_start,coverage_end,coverage_pidinst,still_deployed,countries,network_dois,raw_model_variants
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,EYRE PENINSULA,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013770,False,,False,True,sensor,4,2X; 3X; 6D; 9M,2X; 3X; 6D; 9M,,0,4,2022-02-09,2024-03-28,2022-02-09/2024-03-28,False,AUS; Australia,10.7914/6q5b-va48; 10.7914/ac1p-7y35; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,OKSN,VULCAN ADI,WESTERN GAWLER ADI,WETA",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013791,False,,False,True,sensor,5,2E; 2X; 3X; 6D; Y7,2E; 2X; 3X; 6D; Y7,,0,9,2022-02-09,2026-03-09,2022-02-09/2026-03-09,False,Australia; NZ; New Zealand,10.7914/37v8-hv88; 10.7914/6q5b-va48; 10.7914/kd1t-kt29; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013842,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-10,2022-07-21,2022-02-10/2022-07-21,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,EYRE PENINSULA,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013883,False,,False,True,sensor,4,2X; 3X; 6D; 9M,2X; 3X; 6D; 9M,,0,4,2022-02-10,2024-03-28,2022-02-10/2024-03-28,False,AUS; Australia,10.7914/6q5b-va48; 10.7914/ac1p-7y35; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013891,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-10,2022-07-20,2022-02-10/2022-07-20,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,DASH/SISSLE,OKSN,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013894,False,,False,True,sensor,5,2B; 2X; 3X; 6D; Y7,2B; 2X; 3X; 6D; Y7,,0,8,2022-02-10,2026-03-11,2022-02-10/2026-03-11,False,Australia; NZ,10.7914/6q5b-va48; 10.7914/bfp8-xv25; 10.7914/kd1t-kt29; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,EYRE PENINSULA,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013902,False,,False,True,sensor,4,2X; 3X; 6D; 9M,2X; 3X; 6D; 9M,,0,4,2022-02-10,2024-03-27,2022-02-10/2024-03-27,False,AUS; Australia,10.7914/6q5b-va48; 10.7914/ac1p-7y35; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013958,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-10,2022-07-26,2022-02-10/2022-07-26,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,EYRE PENINSULA,MUNDI MUNDI,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013970,False,,False,True,sensor,5,1H; 2X; 3X; 6D; 9M,1H; 2X; 3X; 6D; 9M,,0,6,2022-02-09,2024-11-04,2022-02-09/2024-11-04,False,AUS; Australia,10.7914/6q5b-va48; 10.7914/ac1p-7y35; 10.7914/psbw-7z20; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,EYRE PENINSULA,MUNDI MUNDI,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453013982,False,,False,True,sensor,5,1H; 2X; 3X; 6D; 9M,1H; 2X; 3X; 6D; 9M,,0,6,2022-02-09,2024-11-05,2022-02-09/2024-11-05,False,AUS; Australia,10.7914/6q5b-va48; 10.7914/ac1p-7y35; 10.7914/psbw-7z20; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014026,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-09,2022-07-21,2022-02-09/2022-07-21,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,OKSN,VULCAN ADI,WETA",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014031,False,,False,True,sensor,4,2E; 2X; 3X; Y7,2E; 2X; 3X; Y7,,0,7,2022-02-11,2026-03-10,2022-02-11/2026-03-10,False,Australia; NZ; New Zealand,10.7914/37v8-hv88; 10.7914/6q5b-va48; 10.7914/kd1t-kt29; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014033,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-10,2022-07-19,2022-02-10/2022-07-19,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,EYRE PENINSULA,MUNDI MUNDI,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014069,False,,False,True,sensor,5,1H; 2X; 3X; 6D; 9M,1H; 2X; 3X; 6D; 9M,,0,6,2022-02-09,2024-11-05,2022-02-09/2024-11-05,False,AUS; Australia,10.7914/6q5b-va48; 10.7914/ac1p-7y35; 10.7914/psbw-7z20; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: EYRE PENINSULA,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014097,False,,False,True,sensor,1,9M,9M,,0,1,2024-03-03,2024-03-31,2024-03-03/2024-03-31,False,AUS,10.7914/ac1p-7y35,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014109,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-10,2022-07-20,2022-02-10/2022-07-20,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014144,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-10,2022-07-20,2022-02-10/2022-07-20,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,OKSN,VULCAN ADI,WESTERN GAWLER ADI,WETA",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014164,False,,False,True,sensor,5,2E; 2X; 3X; 6D; Y7,2E; 2X; 3X; 6D; Y7,,0,8,2022-02-11,2026-03-11,2022-02-11/2026-03-11,False,Australia; NZ; New Zealand,10.7914/37v8-hv88; 10.7914/6q5b-va48; 10.7914/kd1t-kt29; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,EYRE PENINSULA,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014215,False,,False,True,sensor,4,2X; 3X; 6D; 9M,2X; 3X; 6D; 9M,,0,4,2022-02-11,2024-03-28,2022-02-11/2024-03-28,False,AUS; Australia,10.7914/6q5b-va48; 10.7914/ac1p-7y35; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,DASH/SISSLE,OKSN,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014259,False,,False,True,sensor,5,2B; 2X; 3X; 6D; Y7,2B; 2X; 3X; 6D; Y7,,0,7,2022-02-09,2026-03-09,2022-02-09/2026-03-09,False,Australia; NZ,10.7914/6q5b-va48; 10.7914/bfp8-xv25; 10.7914/kd1t-kt29; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,OKSN,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014308,False,,False,True,sensor,4,2X; 3X; 6D; Y7,2X; 3X; 6D; Y7,,0,6,2022-02-09,2026-03-11,2022-02-09/2026-03-11,False,Australia; NZ,10.7914/6q5b-va48; 10.7914/kd1t-kt29; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: CURNAMONA CUBE,VULCAN ADI,WESTERN GAWLER ADI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453014350,False,,False,True,sensor,3,2X; 3X; 6D,2X; 3X; 6D,,0,3,2022-02-11,2022-07-20,2022-02-11/2022-07-20,False,Australia,10.7914/6q5b-va48; 10.7914/xnz7-th21,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021266,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-29,2024-11-05,2024-02-29/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021356,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-28,2024-11-05,2024-02-28/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: BMNTE,EYRE PENINSULA",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021357,False,,False,True,sensor,2,8A; 9M,8A; 9M,,0,2,2024-02-29,2024-09-24,2024-02-29/2024-09-24,False,AU; AUS,10.7914/ac1p-7y35; 10.7914/ps89-gf83,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021360,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-03-03,2024-11-05,2024-03-03/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: EYRE PENINSULA,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021415,False,,False,True,sensor,1,9M,9M,,0,1,2024-03-01,2024-03-28,2024-03-01/2024-03-28,False,AUS,10.7914/ac1p-7y35,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021422,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-03-01,2024-11-04,2024-03-01/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: DASH/SISSLE,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021551,False,,False,True,sensor,1,2B,2B,,0,1,2026-05-20,2026-05-26,2026-05-20/2026-05-26,False,New Zealand,10.7914/hwmy-0n24,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021552,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-03-01,2024-11-04,2024-03-01/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021559,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,4,2023-11-22,2024-11-04,2023-11-22/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: EYRE PENINSULA,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021591,False,,False,True,sensor,1,9M,9M,,0,1,2023-11-22,2023-12-18,2023-11-22/2023-12-18,False,AUS,10.7914/ac1p-7y35,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021600,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,4,2023-11-21,2024-11-05,2023-11-21/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021612,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-28,2024-11-05,2024-02-28/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: BMNTE,EYRE PENINSULA",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021715,False,,False,True,sensor,2,8A; 9M,8A; 9M,,0,2,2024-03-01,2024-09-24,2024-03-01/2024-09-24,False,AU; AUS,10.7914/ac1p-7y35; 10.7914/ps89-gf83,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021716,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-29,2024-11-04,2024-02-29/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021809,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-27,2024-11-05,2024-02-27/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021817,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-28,2024-11-05,2024-02-28/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: BMNTE,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021824,False,,False,True,sensor,1,8A,8A,,0,1,2024-08-30,2024-09-24,2024-08-30/2024-09-24,False,AU,10.7914/ps89-gf83,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021825,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,4,2023-11-21,2024-11-03,2023-11-21/2024-11-03,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: EYRE PENINSULA,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021827,False,,False,True,sensor,1,9M,9M,,0,1,2023-11-21,2023-12-18,2023-11-21/2023-12-18,False,AUS,10.7914/ac1p-7y35,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: EYRE PENINSULA,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021830,False,,False,True,sensor,1,9M,9M,,0,1,2024-03-01,2024-03-27,2024-03-01/2024-03-27,False,AUS,10.7914/ac1p-7y35,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021831,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-29,2024-11-04,2024-02-29/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: YB,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021833,False,,False,True,sensor,1,YB,YB,,0,1,2026-03-12,2026-04-10,2026-03-12/2026-04-10,False,AUS,10.7914/g75f-4a16,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021837,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-29,2024-11-05,2024-02-29/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: YB,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021838,False,,False,True,sensor,1,YB,YB,,0,1,2026-03-12,2026-04-10,2026-03-12/2026-04-10,False,AUS,10.7914/g75f-4a16,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: FISSLE,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021839,False,,False,True,sensor,1,4K,4K,,0,1,2024-09-24,2024-10-24,2024-09-24/2024-10-24,False,NZ,10.7914/7b9m-1d60,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: YB,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021840,False,,False,True,sensor,1,YB,YB,,0,1,2026-03-12,2026-04-10,2026-03-12/2026-04-10,False,AUS,10.7914/g75f-4a16,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: EYRE PENINSULA,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021842,False,,False,True,sensor,1,9M,9M,,0,1,2024-03-01,2024-03-31,2024-03-01/2024-03-31,False,AUS,10.7914/ac1p-7y35,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021843,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-28,2024-11-04,2024-02-28/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021844,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-28,2024-11-03,2024-02-28/2024-11-03,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021845,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-03-02,2024-11-05,2024-03-02/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021846,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-28,2024-11-04,2024-02-28/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: EYRE PENINSULA,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021849,False,,False,True,sensor,1,9M,9M,,0,2,2023-11-21,2024-04-02,2023-11-21/2024-04-02,False,AUS,10.7914/ac1p-7y35,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: BMNTE,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021852,False,,False,True,sensor,1,8A,8A,,0,1,2024-08-30,2024-09-24,2024-08-30/2024-09-24,False,AU,10.7914/ps89-gf83,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021853,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-29,2024-11-05,2024-02-29/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: DASH/SISSLE,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021863,False,,False,True,sensor,1,2B,2B,,0,1,2026-05-20,2026-05-26,2026-05-20/2026-05-26,False,New Zealand,10.7914/hwmy-0n24,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021864,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-03-02,2024-11-04,2024-03-02/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021865,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-02-28,2024-11-04,2024-02-28/2024-11-04,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,"AuScope experiment: EYRE PENINSULA,MUNDI MUNDI",nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021866,False,,False,True,sensor,2,1H; 9M,1H; 9M,,0,3,2024-03-01,2024-11-05,2024-03-01/2024-11-05,False,AUS; Australia,10.7914/ac1p-7y35; 10.7914/psbw-7z20,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
confirmed-AuScope,AuScope experiment: BMNTE,nodal-short-period,,False,DTCC (SmartSolo),DTCC SmartSolo 16HR-3C,453021867,False,,False,True,sensor,1,8A,8A,,0,1,2024-08-30,2024-09-24,2024-08-30/2024-09-24,False,AU,10.7914/ps89-gf83,DTCC SmartSolo 16HR-3C 5 Hz 76.6 V/m/s
